number,classNumber,className,numberInClass,1 V,2 V,3 V,4 V,5 V,6 V,7 V,8 V,9 V,10 V,11 V,12 V,13 V,14 V,15 V,16 V,17 V,18 V,19 V,20 V,21 V,22 V,23 V,24 V,25 V,26 V,27 V,28 V,29 V,30 V,31 V,32 V,33 V,34 V,35 V,36 V,37 V,38 V,39 V,40 V,41 V,42 V,43 V,44 V,45 V,46 V,47 V,48 V,49 V,50 V,51 V,52 V,53 V,54 V,55 V,56 V,57 V,58 V,59 V,60 V
39,2,E7,17,-0.92616,-0.95811,-0.99316,-0.95627,-0.96906,-0.95481,-0.90306,-0.96306,-0.93757,-0.97549,-0.91394,-0.96891,-0.98932,-0.99262,-0.96996,-0.8697,-0.97434,-0.9751,-0.94329,-0.94817,-0.92616,-0.9825,-0.99199,-0.99954,-0.9972,-0.99144,-0.99021,-0.99209,-0.99675,-0.99408,-0.94304,-0.9232,-0.95629,-0.95212,-0.93964,-0.96022,-0.94833,-0.94194,-0.92527,-0.94022,-0.99221,-0.98491,-0.99345,-0.9897,-0.95286,-0.94343,-0.9266,-0.97766,-0.90402,-0.97278,-0.97492,-0.95647,-0.95504,-0.98568,-0.97203,-0.91721,-0.98169,-0.94455,-0.97505,-0.9566
40,2,E7,18,-0.87202,-0.89504,-0.94483,-0.96353,-0.94155,-0.87447,-0.8252,-0.89964,-0.89174,-0.95816,-0.94792,-0.99579,-0.97863,-0.97203,-0.92258,-0.87838,-0.94329,-0.96168,-0.99761,-0.92766,-0.87202,-0.98043,-0.99433,-0.99672,-0.99137,-0.99289,-0.98886,-0.99099,-0.96277,-0.98918,-0.92582,-0.93261,-0.95079,-0.91689,-0.94117,-0.96977,-0.89819,-0.88524,-0.96931,-0.93062,-0.96953,-0.98695,-0.9765,-0.98943,-0.945,-0.96723,-0.96303,-0.95856,-0.95449,-0.96982,-0.97351,-0.98024,-0.99006,-1,-0.97109,-0.90664,-0.96237,-0.91846,-0.92482,-0.96726
41,2,E7,19,-0.96533,-0.90305,-0.93849,-0.96446,-0.98948,-0.90889,-0.95383,-0.97663,-0.93464,-0.95474,-0.92064,-0.95605,-0.97822,-0.95424,-0.89133,-0.84032,-0.98024,-0.91314,-0.98163,-0.9157,-0.96533,-0.98919,-0.99348,-0.99815,-0.99484,-0.98866,-0.97261,-0.9869,-0.99308,-0.92494,-0.9891,-0.98731,-0.98998,-0.88384,-0.98544,-0.93359,-0.89805,-0.99445,-0.9808,-0.93438,-0.95277,-0.8834,-0.97172,-0.99564,-0.9939,-0.90508,-0.93102,-0.94416,-0.81764,-0.92944,-0.87418,-0.89573,-0.92914,-0.95198,-0.95822,-0.88202,-0.89277,-0.94228,-0.91937,-0.84915
42,2,E7,20,-0.9616,-0.91271,-0.98837,-0.95639,-0.98648,-0.89479,-0.90856,-0.94482,-0.86416,-0.87058,-0.92447,-0.9541,-0.96626,-0.96166,-0.94843,-0.94529,-1,-0.97523,-0.97751,-0.96385,-0.9616,-0.9907,-0.99871,-0.99721,-0.99651,-0.99203,-0.99096,-0.99552,-0.99179,-0.99619,-0.97645,-0.98577,-0.95109,-0.98759,-0.98399,-0.98894,-1,-0.98048,-0.97417,-0.98842,-0.98906,-0.96488,-0.99942,-0.99851,-0.93983,-0.9207,-0.9843,-0.99515,-0.96983,-0.90969,-0.97255,-0.98828,-0.98684,-0.95463,-0.96426,-0.95378,-0.95861,-0.9716,-0.96876,-0.97621
43,2,E7,21,-0.98817,-0.8958,-0.97854,-0.98794,-0.94962,-0.95037,-0.93866,-0.90857,-0.92191,-0.86845,-0.89258,-0.96002,-0.99243,-0.98731,-0.91255,-0.95632,-0.96774,-0.98802,-0.97682,-0.94536,-0.98817,-0.98743,-0.9951,-0.99555,-0.99378,-0.99436,-0.99428,-0.96949,-0.97337,-0.87537,-0.89966,-0.94678,-0.97886,-0.96518,-0.96397,-0.96255,-0.95027,-0.75675,-0.77171,-0.72351,-0.99637,-0.97833,-0.98918,-0.99571,-0.97757,-0.98925,-0.97068,-0.95232,-0.96084,-0.89664,-0.97562,-0.98869,-0.93535,-0.9842,-0.96121,-0.97615,-0.97402,-0.99849,-0.85275,-0.91701
44,2,E7,22,-0.83293,-0.87702,-0.96444,-0.95767,-0.94217,-0.93146,-0.93368,-0.92036,-0.87418,-0.87298,-0.85297,-0.9822,-0.95265,-0.93266,-0.84597,-0.92513,-0.98809,-0.89074,-0.96665,-0.89689,-0.83293,-0.98044,-0.99628,-0.99584,-0.99359,-0.95769,-0.99499,-0.99043,-0.95266,-0.97736,-0.95248,-0.95322,-0.9835,-0.96955,-0.99056,-0.97868,-0.93137,-0.97298,-0.91262,-0.71908,-0.98981,-0.99377,-0.99666,-0.96536,-0.97872,-0.921,-0.92575,-0.96105,-0.98782,-0.78354,-0.98121,-0.89314,-0.9538,-0.95433,-0.9491,-0.93545,-0.981,-0.89467,-0.98901,-0.93291
45,2,E7,23,-0.85644,-0.89758,-0.97564,-0.97764,-0.9456,-0.93089,-0.95712,-0.89642,-0.90453,-0.8845,-0.87167,-0.94839,-0.92809,-0.94873,-0.88911,-0.96248,-0.9329,-0.9807,-0.98143,-0.94277,-0.85644,-0.98765,-0.99752,-0.99826,-0.99508,-0.99056,-0.97939,-0.97866,-0.95336,-0.96936,-0.97688,-0.96909,-0.97494,-0.96777,-0.9686,-0.96436,-0.98624,-0.34656,-0.97053,-0.87831,-0.91847,-0.98073,-0.91765,-0.99494,-0.89474,-0.98903,-0.95075,-0.94931,-0.96614,-0.92134,-0.99055,-0.96456,-0.94122,-0.95691,-0.95584,-0.89722,-0.96202,-0.95293,-0.96352,-0.92882
46,2,E7,24,-0.99473,-0.89901,-0.96013,-0.97166,-0.95597,-0.86558,-0.95652,-0.95268,-0.90862,-0.84522,-0.91982,-0.98748,-0.97746,-0.99283,-0.91533,-0.90046,-0.96767,-1,-0.96352,-0.92696,-0.99473,-0.99225,-0.9981,-0.99765,-0.99469,-0.93102,-0.98243,-0.98933,-0.93337,-0.93715,-0.93184,-0.9718,-0.98658,-0.68481,-0.97638,-0.97681,-0.99702,-0.98211,-0.9602,-0.90667,-0.99863,-0.97443,-0.99669,-0.99785,-0.96291,-0.9721,-0.95527,-0.9855,-0.94704,-0.96279,-0.9639,-0.95996,-0.9347,-0.92718,-0.96775,-0.85031,-0.98232,-0.96055,-0.86497,-0.91373
47,2,E7,25,-0.99542,-0.9094,-0.96534,-0.92025,-0.95822,-0.84002,-1,-0.92945,-0.94381,-0.89819,-0.96164,-0.94024,-0.98381,-0.98516,-1,-0.98402,-0.97007,-0.97175,-0.98303,-0.95223,-0.99542,-0.98928,-0.99633,-0.9925,-0.99696,-0.98708,-0.98211,-0.96205,-0.97295,-0.97735,-0.97551,-0.94555,-0.9977,-0.9949,-0.99737,-0.99632,-0.94243,-0.92171,-0.99851,-1,-0.9975,-0.96749,-0.87674,-0.98179,-0.98918,-0.89876,-0.9094,-0.92933,-0.97232,-0.97507,-0.97286,-0.93425,-0.95736,-0.96881,-0.98543,-0.88417,-0.96923,-0.98467,-0.96859,-0.94326
48,3,x5,1,-0.86014,-0.85493,-0.94187,-0.9216,-0.88943,-0.73789,-0.91304,-0.95958,-0.88011,-0.67137,-0.92623,-0.92759,-0.94529,-0.97131,-0.83935,-0.91788,-0.93548,-0.8879,-0.97516,-0.81697,-0.86014,-0.9827,-0.99393,-0.99038,-0.99205,-0.98309,-0.94963,-0.98046,-0.97772,-0.97834,-0.93407,-0.84946,-0.9008,-0.87366,-0.94554,-0.95697,-0.96213,-0.96471,-0.98419,-0.9486,-0.9737,-0.97098,-0.94932,-0.93729,-0.98165,-0.92316,-0.87971,-0.95083,-0.9075,-0.90503,-0.80089,-0.88261,-0.94933,-0.88197,-0.86626,-0.79675,-0.94737,-0.89288,-0.91145,-0.90158
49,3,x5,2,0.0054913,-0.58977,-0.60598,-0.21469,-0.75949,-0.53577,-0.053644,-0.78514,-0.53249,-0.18032,-0.53115,-0.83613,-0.63107,-0.61059,-0.062278,-0.45232,-0.62439,-0.61063,-0.8399,-0.55634,0.0054913,-0.95416,-0.98623,-0.8167,-0.8404,-0.9233,-0.9407,-0.94775,-0.72378,-0.79584,-0.91819,-0.89068,-0.78204,-0.68162,-0.70783,-0.86432,-0.74909,-0.59184,-0.66998,-0.72792,-0.5261,-0.91837,-0.21057,-0.9214,-0.35422,-0.80614,-0.81043,-0.88792,-0.74133,-0.54737,-0.64276,-0.60745,-0.82023,-0.83533,-0.82676,-0.29421,-0.64131,-0.2348,-0.75019,-0.74627
50,3,x5,3,1,-0.11433,-0.61098,-0.57054,-0.36242,-0.27264,-0.2282,-0.55923,-0.5942,-0.074699,-0.58072,-0.8825,-0.8319,-0.47045,-0.75558,-0.30155,-0.53453,-0.24679,-0.84557,-0.62648,1,-0.89481,-0.90483,-0.92605,-0.90917,-0.95804,-0.92262,-0.84281,-0.86976,-0.89572,-0.84857,-0.88448,-0.88439,-0.89178,-0.82041,-0.86753,-0.84872,-0.81921,-0.88539,-0.94684,-0.77094,-0.87759,-0.36702,-0.73763,-0.46266,-0.78876,-0.85777,-0.94212,-0.3038,-0.69158,-0.86829,-0.92177,-0.90176,-0.52556,-0.89733,-0.55149,-0.7749,-0.81336,-0.84216,-0.75221
51,3,x5,4,-0.17889,-0.41578,-0.65621,-0.78292,-0.81612,0.13237,0.41626,-0.51741,-0.36058,0.19111,-0.32971,-0.56743,-0.60504,-0.59467,0.20379,-0.19579,-0.63916,-0.5196,-0.80079,-0.81563,-0.17889,-0.92562,-0.96561,-0.97128,-0.92906,-0.94873,-0.95177,-0.87401,-0.9266,-0.9379,-0.92216,-0.95242,-0.96148,-0.91148,-0.86772,-0.67277,-0.81423,-0.86766,-0.91657,-0.92318,-0.67268,-0.95499,-0.54291,-0.60895,-0.13277,-0.68239,-0.6436,-0.88204,-0.29191,-0.44805,-0.47742,-0.31477,-0.81195,-0.20547,-0.94246,0.11223,-0.63659,-0.76828,-0.67911,-0.27896
52,3,x5,5,-0.55645,-0.54744,-0.60219,-0.33539,-0.5685,-0.61099,0.048191,-0.57526,-0.30248,-0.41443,-0.52679,-0.86305,-0.66909,-0.71697,-0.61185,-0.82057,-0.76106,-0.62483,-0.88896,-0.55919,-0.55645,-0.92465,-0.92805,-0.83843,-0.78697,-0.85345,-0.8814,-0.65755,-0.64366,-0.65371,-0.72977,-0.25016,-0.27652,-0.61762,-0.23544,-0.55814,0.11769,-0.43542,0.20135,-0.6568,-0.6486,-0.88869,-0.78898,-0.81373,-0.89579,-0.74933,-0.59806,-0.86589,-0.7563,-0.62501,-0.84666,-0.92298,-0.73159,-0.66364,-0.82926,-0.80201,-0.86096,-0.71412,-0.81589,-0.8956
53,3,x5,6,-0.99526,-0.87759,-0.82897,-0.86368,-0.93101,-0.64012,-0.27768,-0.53221,-0.42798,-0.023204,-0.62855,-0.50936,-0.87482,-0.71643,-0.14164,-0.76978,-0.82063,-0.29226,-0.92775,-0.78191,-0.99526,-0.99776,-0.98462,-0.91795,-0.93177,-0.85884,-0.77916,-0.83455,-0.75889,-0.5923,-0.68288,-0.76523,-0.80059,-0.74171,-0.87876,-0.63826,-0.4802,-0.67843,-0.68275,-0.86081,-0.99837,-0.9907,-0.95481,-0.97989,-0.7647,-0.94763,-0.58583,-0.80667,-0.85296,-0.84861,-0.9098,-0.7661,-0.90031,-0.91175,-0.91913,-0.54445,-0.8368,-0.865,-0.8789,-0.60786
54,3,x5,7,-0.97469,-0.93631,-0.52781,-0.8391,-0.89602,-0.63883,-0.74178,-0.72345,0.34507,-0.024451,-0.33427,-0.75893,-0.64036,-0.54955,-0.26008,-0.10269,-0.78998,-0.47542,-0.72113,-0.46276,-0.97469,-0.74095,-0.82896,-0.79981,-0.80487,-0.75904,-0.78586,-0.79809,-0.69554,-0.80291,-0.82477,-0.77885,-0.74709,-0.72234,-0.61242,-0.80577,-0.50078,-0.72208,-0.84847,-0.61266,-0.99122,-0.84809,-0.82343,0.48323,-0.82691,-0.97627,-0.71465,0.30813,-0.39882,0.29734,-0.63541,-0.81817,-0.45705,-0.93334,-0.80468,-0.65521,-0.61331,-0.4492,-0.41907,-0.51094
55,3,x5,8,-0.40876,-0.46275,-0.82307,-0.51935,-0.89306,-0.24674,-0.53619,-0.65234,-0.27615,0.12038,-0.35357,-0.89656,-0.82107,-0.53739,-0.303,-0.12274,-0.42458,-0.51867,-0.68886,-0.089823,-0.40876,-0.95128,-0.87562,-0.86824,-0.66834,-0.81642,-0.93234,-0.64064,-0.92998,-0.438,-0.56375,-0.69895,-0.44419,-0.57774,-0.34113,-0.064572,-0.73624,-0.34237,-0.69575,-0.37613,-0.90713,-0.88075,-0.98309,-0.90117,-0.92364,-0.95686,-0.95893,-0.94148,-0.90256,-0.93443,-0.77482,-0.95969,-0.13005,-0.91996,-0.60774,-0.80928,-0.94747,-0.15835,-0.80936,-0.40707
56,3,x5,9,-0.87893,-0.40718,-0.59673,-0.51992,-0.39751,-0.24891,0.22617,0.57019,-0.19961,0.64072,0.071203,-0.51656,-0.52722,-0.46403,0.076612,-0.20698,-0.31709,-0.39492,-0.6771,-0.31653,-0.87893,-0.99279,-0.89385,-0.90884,-0.88441,-0.91931,-0.80535,-0.90593,-0.66283,-0.8207,-0.4591,-0.90176,-0.84318,-0.8551,-0.83879,-0.85201,-0.83422,-0.85483,-0.904,-0.48958,-0.98064,-0.83246,-0.9578,-0.85823,-0.47371,-0.34313,1,-0.76767,0.40516,0.40987,-0.47045,-0.20603,-0.24448,1,1,0.22975,-0.086133,0.057853,-0.13533,1
57,3,x5,10,0.21413,1,0.87232,1,-0.25094,-0.52897,-0.78413,-0.14704,0.12356,0.33897,0.19612,-0.40867,-0.52352,-0.79197,-0.2521,-0.12832,-0.81243,-0.33251,-0.68193,-0.080198,0.21413,-0.97467,-0.78573,-0.91576,-0.96877,-0.83405,-0.76426,-0.77427,-0.85061,-0.78755,-0.87701,-0.83831,-0.95663,-0.88951,-0.83032,-0.84663,-0.81949,-0.8719,-0.68278,-0.7018,-0.83481,-0.82277,-0.60283,-0.56154,0.36092,-0.61942,0.57455,0.80222,1,-0.74955,-0.29261,-0.62038,-0.4335,0.081895,-0.60685,-0.31396,-0.57783,-0.53719,0.042777,-0.66335
58,3,x5,11,-0.99561,-0.64621,0.37683,-0.34704,-0.22166,-0.1889,1,-0.67484,-0.22071,-0.48246,-0.66178,-0.32033,-0.34374,-0.59755,0.32981,-0.37632,-0.25561,0.32521,-0.83635,-0.11262,-0.99561,-0.9634,-0.96451,-0.96524,-0.9463,-0.92246,-0.79962,-0.71542,-0.90652,-0.8027,-0.80807,-0.83826,-0.9181,-0.82625,-0.90002,-0.83306,-0.8312,-0.25112,-0.8128,-0.65469,-0.98339,-0.66374,-0.65113,-0.070008,0.60901,0.012741,-0.4113,-0.78384,-0.13747,-0.63431,0.55076,-0.047832,-0.58232,-0.83048,-0.83892,-0.42714,-0.72249,-0.20986,-0.19063,-0.63089
59,3,x5,12,0.8745,-0.53734,-0.20946,-0.51907,-0.62236,-0.61238,-0.4049,-0.51888,0.34528,-0.22371,0.14021,-0.28429,-0.48309,-0.24479,0.67447,-0.50798,0.019702,0.16619,-0.43998,0.9209,0.8745,-0.93399,-0.92945,-0.95118,-0.88056,-0.95553,-0.88809,-0.82574,-0.8311,-0.88554,-0.91814,-0.78769,-0.86542,-0.91646,-0.82539,-0.78323,-0.63212,-0.76679,-0.51219,-0.71929,0.56798,-0.86204,-0.017166,-0.69233,-0.19395,-0.54489,-0.41475,-0.7483,-0.2899,-0.10354,-0.10645,-0.32373,-0.56611,-0.15957,-0.51278,-0.62657,-0.52873,1,0.25312,-0.88716
60,3,x5,13,-0.79724,-0.62784,-0.69052,-0.24476,-0.13888,0.01145,-0.55837,-0.33238,-0.22028,0.55096,-0.69128,-0.77832,-0.24526,-0.58855,0.67128,0.28528,-0.6276,-0.71189,-0.74658,-0.36134,-0.79724,-0.9507,-0.94262,-0.94466,-0.47452,-0.66501,-0.91527,-0.842,-0.49888,-0.90236,-0.82615,-0.83109,-0.85197,-0.83391,-0.92087,-0.46281,-0.73133,-0.5775,-0.93883,-0.78854,-0.93455,-0.96648,-0.88522,-0.92282,-0.78334,-0.92073,-0.91196,-0.8824,-0.91689,-0.86349,-0.44914,-0.77854,-0.73003,-0.71268,-0.61715,-0.82173,-0.90813,-0.80984,-0.86483,-0.69282
61,3,x5,14,-0.69711,-0.64968,-0.90458,-0.75413,-0.93566,-0.86897,-0.46133,-0.90317,-0.53917,-0.1748,-0.87294,-0.82465,-0.74649,-0.75209,-0.37056,-0.6805,-0.71766,-0.68178,-0.78782,0.16558,-0.69711,-0.7759,-0.82223,-0.81326,-0.8278,-0.64916,-0.41791,-0.4355,-0.55446,-0.4254,-0.67999,0.37998,-0.46921,0.011916,-0.70538,-0.24596,0.2659,-0.22934,-0.74478,-0.041405,-0.9507,-0.96668,-0.95618,-0.97186,-0.93745,-0.73418,-0.86151,-0.87281,-0.6584,-0.80049,-0.9731,-0.87696,-0.93109,-0.88275,-0.86036,-0.78415,-0.562,-0.86355,-0.78245,-0.85641
62,3,x5,15,-0.78641,-0.59189,-0.84994,-0.86683,-0.68832,-0.63634,-0.57571,-0.95473,-0.69166,-0.65563,-0.35405,-0.75403,-0.57871,-0.44588,-0.26722,-0.43216,-0.71095,-0.5617,-0.74414,-0.64373,-0.78641,-0.97525,-0.95597,-0.76823,-0.98722,-0.97439,-0.95512,-0.40447,-0.76155,-0.79002,-0.91384,-0.885,-0.89324,-0.31902,-0.86002,-0.82739,-0.87667,-0.35769,-0.59991,-0.57833,-0.74126,-0.83936,-0.96871,-0.96674,-0.47629,-0.87569,-0.80576,-0.42985,-0.77725,-0.73127,-0.18704,-0.88646,-0.73464,-0.62886,-0.68374,0.38198,-0.65234,-0.73044,-0.22313,-0.19502
63,3,x5,16,-0.3373,-0.084776,-0.92696,-0.48318,-0.82661,-0.80893,0.043876,-0.75129,-0.63004,-0.4502,-0.55488,-0.72443,-0.41768,-0.79205,-0.4456,-0.36625,-0.76215,-0.59774,-0.81652,-0.50243,-0.3373,-0.88192,0.75771,-0.26078,-0.20137,-0.98451,-0.76246,-0.70905,0.35999,-0.93919,-0.5942,0.27774,-0.86156,-0.89382,-0.90128,-0.74612,-0.45817,-0.10931,-0.79626,-0.71392,-0.12717,-0.4562,-0.23635,-0.97389,-0.34457,-0.30847,-0.54698,-0.75516,-0.17463,-0.46427,-0.65003,-0.64175,-0.6648,-0.080331,-0.91823,0.31374,-0.36107,-0.81072,-0.21983,-0.75864
64,3,x5,17,-0.85173,-0.57285,-0.77543,-0.86316,-0.96706,-0.85118,-0.88813,-0.96253,-0.70371,-0.80291,-0.43416,-0.96381,-0.62711,-0.70468,-0.17573,-0.22232,-0.62131,-0.72129,-0.58476,-0.34341,-0.85173,-0.98187,-0.99429,-0.98223,-0.97657,-0.68058,-0.97351,-0.7209,-0.95918,-0.92355,-0.78948,-0.58668,-0.8732,-0.68912,-0.75167,-0.8166,-0.33211,-0.84927,-0.88088,-0.61849,-0.99205,-0.90093,-0.95068,-0.99356,-0.87448,-0.63516,-0.95789,-0.96048,-0.90841,-0.91032,-0.88886,-0.056661,-0.77804,-0.86116,-0.77009,-0.72235,-0.22558,-0.83547,-0.44993,-0.78549
65,3,x5,18,-0.72086,-0.50932,-0.84177,-0.84055,-0.78454,-0.22386,-0.76289,-0.41491,-0.55801,0.40537,0.93963,-0.37095,-0.62035,-0.46251,0.98873,-0.44095,-0.50653,-0.25282,-0.74848,0.084619,-0.72086,-0.93196,-0.94931,-0.9588,-0.96401,-0.80338,-0.81129,-0.91416,-0.7164,-0.68165,-0.71884,-0.62194,-0.93492,-0.90334,-0.6921,-0.78518,-0.84871,-0.82987,-0.62057,-0.82546,-0.94897,-0.29459,-0.79775,-0.97906,0.12058,-0.91436,0.16684,-0.82592,-0.68516,-0.87549,-0.52179,1,-0.52438,-0.32041,-0.72317,-0.45611,1,0.17316,-0.59223,0.19774
66,3,x5,19,-0.98065,-0.99727,-0.76497,-0.705,-0.76006,-0.39854,-0.059474,-0.4003,-0.81424,-0.7528,-0.39412,-0.83298,-0.94045,-0.79871,-0.078311,0.026526,-0.43303,0.056851,-0.84686,-0.61472,-0.98065,-0.98401,-0.86529,-0.84959,-0.65183,-0.80587,-0.63854,-0.62975,-0.76651,-0.9784,-0.8659,-0.88464,-0.91106,-0.8565,-0.8543,-0.53843,-0.39663,-0.57901,-0.75184,-0.56449,-0.98791,-0.99776,-0.90581,-0.40435,-0.73012,-0.83922,-0.60312,-0.91925,0.16178,-0.46415,-0.83151,-0.93693,-0.79273,0.041302,-0.88224,-0.38391,-0.62778,-0.70878,0.1064,-0.71068
67,3,x5,20,-0.48232,-0.18239,-0.71303,-0.42268,-0.46974,-0.24027,-0.009816,-0.55609,-0.33039,-0.5341,-0.064823,-0.29973,-0.73884,-0.69049,-0.33357,-0.24262,-0.65697,-0.28688,-0.66272,-0.1635,-0.48232,-0.90288,-0.88914,-0.90938,-0.91458,-0.88551,-0.9747,-0.65649,-0.73347,-0.88345,-0.79106,-0.64078,-0.93873,-0.89066,-0.92082,-0.65999,-0.9236,-0.50406,-0.62345,-0.66333,-0.9257,-0.95302,-0.96026,-0.91049,0.063202,-0.55795,-0.87758,-0.96858,-0.49335,-0.91599,-0.66309,-0.76645,-0.90682,-0.7184,-0.50381,-0.76902,-0.65335,-0.89526,-0.75699,-0.74063
68,3,x5,21,-0.70573,-0.53745,-0.40592,-0.65244,0.076466,-0.55265,-0.49101,0.21464,0.59152,-0.085805,0.58045,-0.14901,-0.28983,-0.32522,-0.42794,-0.38328,-0.39978,0.12745,-0.64101,-0.61602,-0.70573,-0.93996,-0.93921,-0.90291,-0.88533,-0.92554,-0.83706,-0.91743,-0.85382,-0.62269,-0.92986,-0.80029,-0.87224,-0.68187,-0.80547,-0.80688,-0.84182,-0.82903,-0.78496,-0.80975,-0.97055,-0.90085,-0.74959,-0.74032,-0.053129,-0.45179,0.70654,1,-0.88768,-0.55237,1,0.55825,-0.086729,-0.14142,-0.56331,0.79781,-0.78295,-0.70763,-0.4011,-0.41577
69,3,x5,22,-0.049888,0.66141,0.60142,-0.59309,-0.76471,-0.57669,-0.48592,-0.2771,-0.088248,0.29224,0.62244,-0.5423,-0.77938,-0.51603,0.13989,1,-0.66479,-0.087634,-0.78641,-0.33643,-0.049888,-0.80291,-0.81427,-0.88152,-0.92555,-0.92865,-0.94075,-0.9106,-0.86453,-0.96368,-0.8972,-0.81825,-0.66051,-0.93502,-0.92442,-0.86989,-0.90848,-0.744,-0.94924,-0.85303,1,0.28104,-0.71094,-0.89176,-0.79001,-0.82263,-0.69259,-0.33009,-0.68453,-0.85969,-0.8475,-0.82833,-0.74595,-0.41313,-0.62226,-0.035221,-0.47925,-0.79051,-0.088657,-0.66756
70,3,x5,23,-0.98838,-0.9748,-0.984,-0.38152,-0.80456,-0.87606,-0.19838,-0.89917,-1,-1,-0.87184,-0.76649,-1,-0.82002,-0.85711,-0.87286,-0.94398,-0.97403,-0.9821,-0.94913,-0.98838,-0.99965,-0.99979,-0.9998,-0.50464,-0.99166,-0.99592,0.097196,-0.98157,-1,-1,-1,-0.94963,-0.97899,-0.74246,-0.91228,0.45412,-1,-0.99889,-0.92135,-0.99892,-0.99814,-0.99929,-0.8955,0.10723,-0.98568,-0.68375,-0.95794,-0.83611,-0.86173,-0.97843,-0.93301,-0.9325,-0.75638,-0.98739,-0.71709,0.47014,-0.96355,-0.87641,-0.99482
