number,classNumber,className,numberInClass,1 V,2 V,3 V,4 V,5 V,6 V,7 V,8 V,9 V,10 V,11 V,12 V,13 V,14 V,15 V,16 V,17 V,18 V,19 V,20 V,21 V,22 V,23 V,24 V,25 V,26 V,27 V,28 V,29 V,30 V,31 V,32 V,33 V,34 V,35 V,36 V,37 V,38 V,39 V,40 V,41 V,42 V,43 V,44 V,45 V,46 V,47 V,48 V,49 V,50 V,51 V,52 V,53 V,54 V,55 V,56 V,57 V,58 V,59 V,60 V
113,5,Ps,6,-0.86315,-0.68373,-0.73146,-0.87926,-0.9041,-0.85968,-0.73809,-0.46811,-0.42964,-0.76471,-0.84309,-0.9249,-0.60209,-0.77398,-0.89618,-0.74999,-0.78657,-0.83645,-0.82639,-0.60675,-0.86315,-0.96947,-0.98209,-0.93951,-0.9171,-0.88547,-0.92512,-0.84588,-0.89287,-0.83359,-0.93036,-0.73142,-0.90834,-0.74872,-0.86436,-0.81999,-0.89093,-0.98184,-0.97001,-0.88933,-0.94396,-0.97385,-0.91897,-0.88013,-0.97437,-0.9471,-0.63786,-0.68209,-0.79293,-0.82619,-0.80784,-0.81453,-0.91495,-0.87428,-0.94425,-0.91655,-0.88795,-0.87067,-0.87886,-0.75305
114,5,Ps,7,-0.82043,-0.43117,-0.88709,-0.90485,-0.77737,-0.88982,-0.76619,-0.51656,-0.48176,-0.78257,-0.92838,-0.87264,-0.91192,-0.86604,-0.59406,-0.7386,-0.55634,-0.71345,-0.71859,-0.54608,-0.82043,-0.94724,-0.99059,-0.85553,-0.97675,-0.96845,-0.96469,-0.84837,-0.91773,-0.86795,-0.79065,-0.83587,-0.90654,-0.85773,-0.88789,-0.76209,-0.85854,-0.88595,-0.83991,-0.83134,-0.89839,-0.96874,-0.82259,-0.98779,-0.92013,-0.1411,-0.93564,-0.89156,0.00055764,-0.54384,-0.6823,-0.5366,-0.8073,-0.56143,-0.88335,-0.92006,-0.77188,-0.95747,-0.67967,-0.60941
115,5,Ps,8,-0.86057,-0.85168,-0.76007,-0.94055,-0.89097,-0.92975,-0.76171,-0.71557,-0.70433,-0.87557,-0.94719,-0.90858,-0.94974,-0.96411,-0.9145,-0.79791,-0.82234,-0.96834,-0.92361,-0.73701,-0.86057,-0.98757,-0.97959,-0.98094,-0.95854,-0.98712,-0.97818,-0.96072,-0.97541,-0.48066,-0.57716,-0.52281,-0.64565,-0.96313,-0.66501,-0.88852,-0.64606,-0.58548,-0.61138,-0.47573,-0.92671,-0.98982,-0.69258,-0.99513,-0.43304,-0.72547,-0.81975,-0.96832,-0.9005,-0.93844,-0.79807,-0.9562,-0.80013,-0.97805,-0.91523,-0.85894,-0.88802,-0.95959,-0.92202,-0.89719
116,5,Ps,9,-0.76177,-0.8686,-0.75744,-0.7434,-0.8791,-0.91017,-0.78256,-0.7062,-0.7202,-0.58669,-0.95105,-0.69817,-0.87702,-0.93983,-0.9543,-0.84646,-0.80731,-0.85042,-0.84391,-0.84219,-0.76177,-0.98978,-0.29458,-0.60877,-0.53267,-0.89075,-0.54918,-0.69101,-0.78151,-0.69249,-0.43301,-0.15046,-0.83966,-0.34469,-0.56211,0.065747,-0.79477,-0.3698,-0.6231,-0.16516,-0.68534,-0.95081,-0.92167,-0.90275,-0.96003,-0.93978,-0.94301,-0.80896,-0.87921,-0.88013,-0.87969,-0.93172,-0.93948,-0.8995,-0.9706,-0.91894,-0.98059,-0.86668,-0.94015,-0.8447
117,5,Ps,10,-0.9759,-0.99119,-0.96905,-0.95472,-0.83375,-0.93868,-0.91132,-0.81775,-0.84538,-0.83931,-0.90662,-0.97861,-0.82166,-0.86981,-0.97618,-0.937,-0.80613,-0.90489,-0.84255,-0.69896,-0.9759,-0.99612,-0.99623,-0.99855,-0.98542,-0.99267,-0.99205,-0.98041,-0.99165,-0.95446,-0.98282,-0.98626,-0.93524,-0.9611,-0.94085,-0.92852,-0.94128,-0.94263,-0.93173,-0.9569,-0.98802,-0.9981,-0.99975,-0.98353,-0.97454,-0.92474,-0.92463,-0.93452,-0.82491,-0.91851,-0.88125,-0.82052,-0.97938,-0.90304,-0.95335,-0.97205,-0.91991,-0.77408,-0.96001,-0.81828
118,5,Ps,11,-0.8692,-0.75955,-0.76774,-0.9205,-0.89583,-0.9217,-0.92324,-0.93086,-0.73698,-0.79875,-0.90475,-0.96693,-0.85083,-1,-0.97359,-0.98293,-0.98418,-0.85288,-0.91975,-0.81633,-0.8692,-0.97712,-0.90657,-0.92879,-0.8794,-0.93047,-0.87225,-0.74617,-0.82899,-0.7317,-0.80831,-0.78351,-0.55795,-0.69015,-0.74783,-0.56683,-0.68895,-0.61708,-0.64151,-0.56794,-0.99252,-0.99563,-0.92349,-0.98623,-0.98377,-0.92934,-0.68623,-0.99393,-0.44611,-0.83287,-0.92256,-0.96549,-0.98394,-0.94472,-0.97583,-0.90426,-0.97479,-0.97598,-0.91341,-0.90711
119,5,Ps,12,-0.97449,-0.92014,-0.9403,-0.96363,-0.93315,-0.74899,-0.75826,-0.87362,-0.72988,-0.91221,-0.90455,-0.7461,-0.95288,-0.88592,-0.85126,-0.80087,-0.74606,-0.78144,-0.73045,-0.62485,-0.97449,-0.99331,-0.99527,-0.99776,-0.99309,-0.97434,-0.81069,-0.95272,-0.86953,-0.78274,-0.96627,-0.81522,-0.89933,-0.81304,-0.86173,-0.8229,-0.94258,-0.88946,-0.19757,-0.41701,-0.99184,-0.91814,-0.97934,-0.99242,-0.98813,-0.95038,-0.85622,-1,-0.92666,-0.95093,-0.79377,-0.69257,-0.85612,-0.75796,-0.9079,-0.73784,-0.91478,-0.89493,-0.97294,-0.94626
120,5,Ps,13,-0.83629,-0.76198,-0.69509,-0.86679,-0.50258,-0.91428,-0.72038,-0.72734,-0.76228,-0.82433,-0.92695,-0.83532,-0.82721,-0.88553,-0.86386,-0.82259,-0.74766,-0.80059,-0.80144,-0.49954,-0.83629,-0.85306,-0.99521,-0.98312,-0.97914,-0.9913,-0.95053,-0.97158,-0.9806,-0.97573,-0.9912,-0.78249,-0.45676,-0.89562,-0.90157,-0.95994,-0.34084,-0.77338,-0.81607,-0.8084,-0.99599,-0.99785,-0.86839,-0.98157,-0.96838,-0.88916,-0.92593,-0.95345,-0.87368,-0.97196,-0.96967,-0.86494,-0.80119,-0.92937,-0.84606,-0.97321,-0.9814,-0.98291,-0.97762,-0.9517
121,5,Ps,14,-0.78306,-0.83987,-0.93632,-0.92036,-0.80947,-0.90499,-0.78405,-0.71196,-0.77524,-0.8572,-0.93509,-0.81598,-0.94608,-0.95569,-0.9135,-0.99082,-0.97022,-0.92745,-0.98232,-0.9746,-0.78306,-0.98431,-0.99187,-0.96238,-0.94158,-0.9802,-0.98323,-0.98446,-0.91871,-0.79632,-0.67097,-0.86925,-0.86895,-0.85507,-0.80313,-0.64272,-0.66427,-0.64586,-0.76757,-0.32654,-0.98844,-0.90891,-0.93937,-0.98685,-0.98267,-0.98271,-0.94538,-0.62664,-0.93012,-0.67866,-0.94095,-0.9051,-0.93701,-0.99055,-0.97572,-0.98722,-0.991,-0.97034,-1,-0.97398
122,5,Ps,15,-0.91038,-1,-0.86983,-0.98322,-0.95198,-1,-0.95548,-0.97114,-0.87713,-0.89189,-0.9931,-0.94057,-0.95032,-0.97707,-0.88891,-0.90488,-0.87509,-0.88733,-0.88964,-0.87011,-0.91038,-0.17701,-0.77847,-0.82616,-0.91379,-0.86569,-0.92016,-0.82636,-0.89848,-0.75343,-0.9084,-0.90553,-0.80435,-0.91882,-0.74202,-0.66978,-0.75491,-0.67243,-0.73715,-0.83685,-0.98072,-0.98466,-0.94344,-0.99969,-0.99559,-0.739,-1,-0.97239,-0.97007,-1,-0.86523,-1,-1,-1,-0.97033,-0.95978,-0.90775,-0.95252,-0.94614,-0.91926
123,5,Ps,16,-0.99181,-0.96605,-0.94159,-0.8751,-0.83878,-0.94457,-0.59683,-0.54375,-0.45272,-0.59897,-0.85038,-0.88356,-0.73362,-0.88773,-0.83019,-0.88141,-0.84716,-0.86064,-0.72889,-0.80837,-0.99181,-0.99968,-0.96345,-0.95421,-0.91587,-0.88197,-0.92321,-0.83029,-0.9147,-0.87679,-0.88659,-0.87035,-0.86085,-0.80485,-0.8056,-0.52882,-0.60344,-0.83749,-0.64361,-0.84244,-0.99597,-0.99415,-0.91082,-0.94248,-0.96309,-0.99673,-0.95456,-0.97188,-0.91704,-0.96831,-0.93721,-0.96099,-0.83282,-0.7161,-0.98191,-0.90485,-0.92707,-0.94593,-0.94608,-0.91026
124,5,Ps,17,-0.84793,-0.60495,-0.7105,-0.79173,-0.76495,-0.9015,-0.49141,-0.78166,-0.8218,-0.85859,-0.95045,-0.82053,-0.84228,-0.94547,-0.78571,-0.91488,-0.77308,-0.9142,-0.85808,-0.68588,-0.84793,-0.99402,-0.93498,-0.739,-0.98253,-0.94934,-0.70961,-0.97112,-0.77773,-0.96243,-0.66459,-0.55938,-0.75803,-0.96394,-0.70818,-0.35933,-0.05978,-0.74214,-0.48523,-0.58533,-1,-0.77255,-0.92851,-0.98927,-0.60412,-0.99425,-0.8453,-0.93051,-1,-0.9996,-0.92693,-0.84122,-0.93252,-0.90141,-0.94564,-0.85755,-0.98616,-0.88823,-0.93934,-0.936
125,5,Ps,18,-0.32334,-0.4114,0.34356,-0.45787,-0.55164,-0.80702,-0.57383,-0.56951,-0.53383,-0.53876,-0.9002,-0.79339,-0.77195,-0.87148,-0.78832,-0.6818,-0.33903,-0.83824,-0.002622,-0.57026,-0.32334,-0.97349,-0.95815,-0.91017,-0.72747,-0.96012,-0.94093,-0.78471,-0.88888,-0.96076,-0.97073,-0.9435,-0.84074,-0.82526,-0.85117,-0.85116,-0.60732,-0.82579,-0.73771,-0.65108,-0.86341,-0.98011,-0.57928,-0.97572,-0.94654,-0.87098,-0.91062,-0.73136,-0.56985,-0.90895,-0.76455,-0.47307,-0.67817,-0.54179,-0.8275,-0.11084,-0.902,-0.69273,-0.80702,-0.33127
126,5,Ps,19,-0.73588,-0.58043,-0.57252,-0.86515,-0.41498,-0.84451,-0.70646,-0.72177,-0.51492,-0.40702,-0.81269,-0.72513,-0.93065,-0.8757,-0.81932,-0.81936,-0.86442,-0.87224,-0.79077,-0.7444,-0.73588,-0.96414,-0.93491,-0.94773,-0.94054,-0.94792,-0.93518,-0.92557,-0.97973,-0.95763,-0.94037,-0.85529,-0.88023,-0.92298,-0.86825,-0.89609,-0.86857,-0.28987,-0.90729,-0.78555,-0.97701,-0.94049,-0.98874,-0.96328,-0.98482,-1,0.89808,-0.74387,0.54891,0.55674,1,0.43923,-0.12409,-0.21086,-0.32887,-0.4336,-0.73024,-0.98908,-0.82101,-0.64226
127,5,Ps,20,-0.76292,-0.7296,-0.71534,-0.80813,-0.76895,-0.80664,-0.42257,-0.50021,-0.848,-0.57679,-0.97085,-0.22056,-0.52419,-0.81502,-0.67028,-0.69396,-0.69477,-0.73221,-0.88258,-0.68091,-0.76292,-0.97346,-0.39165,-0.84613,-0.92012,-0.90623,-0.84752,-0.8316,-0.039113,-0.75392,-0.78582,-0.71005,-0.59584,-0.81589,-0.84335,-0.88182,-0.82268,-0.75564,-0.59459,-0.71142,-0.99181,-0.98736,-0.80023,-0.93602,-0.91218,-0.2041,-0.57315,-0.9133,-0.68821,-0.66996,-0.50572,-0.27029,-0.77155,-0.74746,-0.87399,-0.58678,-0.86136,-0.72653,-0.81419,-0.58357
128,5,Ps,21,-0.97416,-0.64773,-0.9702,-0.68319,-0.77171,-0.73271,-0.64929,-0.6687,-0.64465,-0.73352,-0.86749,-0.7148,-0.7716,-0.68752,-0.71874,-0.82074,-0.78806,-0.73258,-0.65901,-0.20238,-0.97416,-0.21086,-0.44774,-0.99325,-0.44644,-0.057073,-0.44203,-0.43126,-0.11743,0.37823,1,1,0.26929,0.23782,-0.087558,0.14674,0.66403,-0.42312,0.6417,-0.61543,-0.97745,-0.91626,-0.73088,-0.91056,-0.97401,-0.98516,-0.93641,-0.84029,-0.34374,-0.69731,-0.60872,-0.9611,-0.79967,-0.5214,-0.78457,-0.68517,-0.8868,-0.785,-0.73015,-0.67899
