number,classNumber,className,numberInClass,1 V,2 V,3 V,4 V,5 V,6 V,7 V,8 V,9 V,10 V,11 V,12 V,13 V,14 V,15 V,16 V,17 V,18 V,19 V,20 V,21 V,22 V,23 V,24 V,25 V,26 V,27 V,28 V,29 V,30 V,31 V,32 V,33 V,34 V,35 V,36 V,37 V,38 V,39 V,40 V,41 V,42 V,43 V,44 V,45 V,46 V,47 V,48 V,49 V,50 V,51 V,52 V,53 V,54 V,55 V,56 V,57 V,58 V,59 V,60 V
113,5,Ps,6,-0.92282,-0.74059,-0.79736,-0.82814,-0.97095,-0.90948,-0.82335,-0.84706,-0.90542,-0.69428,-0.80881,-0.81038,-0.38151,-0.84781,-0.83222,-0.90036,-0.82782,-0.73774,-0.73716,-0.63572,-0.92282,-0.92528,-0.90745,-0.92838,-0.89841,-0.92305,-0.86934,-0.88935,-0.83662,-0.97296,-0.7764,-0.96369,-0.92972,-0.79633,-0.9554,-0.9489,-0.77531,-0.87441,-0.96739,-0.9789,-0.9879,-0.58422,-0.98382,-0.84748,-0.39707,-0.90678,-0.89711,-0.93404,-0.37393,-0.86616,-0.92745,-0.9405,-0.67548,-0.73743,-0.86414,-0.72185,-0.45769,-0.91473,-0.72891,-0.70205
114,5,Ps,7,-0.77989,-0.2638,-0.23535,-0.66767,-0.68509,-0.52389,-0.56695,-0.8217,-0.66359,-0.72623,-0.63811,-0.73748,-0.47951,-0.2482,-0.53678,-0.76508,-0.57798,-0.29763,-0.30609,-0.62898,-0.77989,-0.81877,-0.91706,-0.94748,-0.97059,-0.80577,-0.94836,-0.77583,-0.84976,-0.83683,-0.83277,-0.8303,-0.85943,-0.84907,-0.75205,-0.48657,-0.80897,-0.78435,-0.81524,-0.86418,-0.96152,-0.95266,-0.8369,-0.77907,-0.73368,-0.28739,-0.83975,0.20061,-0.9184,-0.55564,-0.7261,-0.82962,-0.46138,-0.78854,-0.79531,-0.62171,-0.59509,-0.50877,-0.64027,-0.72342
115,5,Ps,8,-0.87429,-0.82707,-0.88549,-0.88018,-0.87478,-0.71407,-0.69427,-0.85705,-0.74656,-0.83688,-0.91263,-0.92726,-0.9383,-0.89456,-0.8433,-0.93727,-0.83993,-0.86624,-0.80836,-0.83423,-0.87429,-0.9667,-0.99552,-0.98235,-0.97756,-0.97694,-0.97734,-0.92907,-0.95482,-0.86091,-0.5859,-0.96422,-0.81917,-0.66221,-0.94167,-0.87283,-0.55258,-0.57848,-0.47431,-0.86595,-0.93058,-0.95168,-0.97907,-0.97287,-0.45693,-0.23213,-0.69337,-0.86241,-0.97593,-0.8821,-0.92068,-0.8414,-0.8106,-0.91225,-0.76332,-0.90783,-0.90688,-0.74414,-0.8781,-0.80675
116,5,Ps,9,-0.70193,-0.84855,-0.64193,-0.59208,-0.91276,-0.75892,-0.81248,-0.81664,-0.80047,-0.93734,-0.82812,-0.92138,-0.67704,-0.6583,-0.76605,-0.7205,-0.85747,-0.75482,-0.85419,-0.79055,-0.70193,-0.029,-0.55366,-0.52505,-0.6681,-0.50603,-0.63312,-0.75244,-0.82892,-0.9526,-0.29948,-0.94886,-0.22303,-0.47503,-0.23678,-0.82414,-0.28541,-0.65042,0.33078,-0.55321,-0.97903,-0.98542,-0.98841,-0.89096,-0.99381,-0.98397,-1,-0.82092,-0.96526,-0.90436,-0.926,-0.99043,-0.99785,-0.91778,-0.95561,1,-0.70777,-0.98425,-0.93769,-0.7922
117,5,Ps,10,-0.98323,-0.97645,-0.90835,-0.94531,-0.81956,-0.85553,-0.86033,-0.88124,-0.82524,-0.93116,-0.90662,-0.88674,-0.87161,-1,-0.83669,-0.87531,-0.97745,-0.73381,-0.90022,-0.85665,-0.98323,-0.99339,-0.9934,-0.99511,-0.99731,-0.98995,-0.99196,-0.98428,-0.94561,-0.81647,-0.96688,-0.96282,-0.72222,-0.9024,-0.76135,-0.9676,-0.87666,-0.3049,-0.91466,-0.86408,-0.99638,-0.99455,-1,-0.97097,-0.93531,-0.76171,-0.9121,-0.93511,-0.85964,-0.81452,-0.95962,-0.64431,-0.34784,-0.82544,-0.94416,-0.86406,-0.80381,-0.70609,-0.94191,-0.701
118,5,Ps,11,-0.97887,-0.89725,-0.85283,-0.85232,-0.8672,-0.87421,-0.9102,-0.93891,-0.75048,-0.79007,-0.8755,-0.94494,-0.72383,-0.73421,-0.91732,-0.91979,-0.89892,-0.58752,-0.88512,-0.82506,-0.97887,-0.85514,-0.92373,-0.90468,-0.92569,-0.81359,-0.7205,-0.80489,-0.8025,-0.57884,-0.6552,-0.73925,-0.47292,-0.68903,-0.41835,-0.69225,-0.63086,-0.6823,-0.32538,-0.57187,-0.99356,-0.94763,-0.97687,-0.86173,-0.91656,-0.98356,-0.93231,-0.97235,-0.95513,-0.97258,-0.9717,-0.91928,-0.68059,-0.93148,-0.94784,-0.38078,-0.9753,-0.95618,-0.76833,-0.96671
119,5,Ps,12,-0.56882,-0.67506,-0.59772,-0.94407,-0.90433,-0.72508,-0.963,-0.73196,-0.75134,-0.79895,-0.77723,-0.51449,-0.78629,-0.66083,-0.88292,-0.76511,-0.69826,-0.61151,-0.79841,-0.35595,-0.56882,-0.90873,-0.95824,-0.76735,-0.97258,-0.97685,-0.95048,-0.99441,-0.96734,-0.61754,-0.93651,-0.97275,-0.8647,-0.93601,-0.8827,-0.845,-0.79989,-0.46559,-0.64779,-0.88625,-0.942,-0.98428,-0.97024,-0.97858,-0.94568,-0.92515,-0.9453,-0.90494,-0.96218,-0.85284,-0.96132,-0.84106,-0.71324,-0.97494,-0.92129,-0.95458,-0.78906,-0.84913,-0.72008,-0.66014
120,5,Ps,13,-0.98099,-0.97744,-0.85511,-0.94804,-0.97986,-0.76925,-0.64027,-0.87487,-0.97443,-0.85692,-0.85331,-0.93647,-0.95179,-0.7778,-0.85966,-0.95549,-0.96873,-0.89976,-0.90867,-0.66953,-0.98099,-0.75921,-0.99145,-0.99385,-0.99153,-0.96328,-0.95927,-0.99079,-1,-0.75721,-0.97751,-0.99588,-0.87219,-0.98088,-0.93227,-0.8997,-0.95025,-0.11279,-0.76486,-0.65158,-0.99987,-0.99233,-0.96463,-0.97014,-0.99695,-0.95804,-0.99355,-0.93919,-0.96432,-0.96518,-1,-0.78253,-0.9105,-0.82773,-0.9581,-0.96752,-0.93459,-0.91133,-0.98859,-0.96674
121,5,Ps,14,-0.99314,-0.93125,-0.83867,-0.83137,-0.8391,-0.74915,-0.78719,-0.81126,-0.76367,-0.76038,-0.66276,-0.96386,-0.74589,-0.82841,-0.9239,-0.92845,-0.72044,-0.805,-0.85062,-0.86329,-0.99314,-0.9994,-0.89783,-0.94738,-0.98309,-0.97677,-0.92343,-0.88933,-0.89809,-0.76695,-0.91263,-0.60075,-0.75816,-0.87767,-0.88931,-0.51248,-0.82848,-0.81311,-0.27618,-0.81913,-0.9985,-0.97077,-0.94975,-0.97962,-0.84586,-0.43919,-0.71826,-0.84682,-0.65961,-0.88544,-0.72962,-0.97461,-0.97309,-0.98684,-0.95265,-0.91764,-0.94421,-0.94109,-0.92796,-0.73495
122,5,Ps,15,-0.98452,-0.97526,-0.95504,-0.87178,-0.86766,-0.82139,-0.6957,-0.7759,-0.71236,-0.86132,-0.68952,-0.79938,-0.83902,-0.81675,-0.85582,-0.75737,-0.83284,-0.75485,-0.67451,-0.73499,-0.98452,0.39604,-0.75152,-0.79809,-0.85636,-0.91928,-0.92988,-0.92427,-0.69732,-0.77325,-0.80258,-0.7209,-0.73396,-0.72526,-0.73487,-0.77018,-0.69563,-0.67668,-0.51297,-0.45151,-0.98784,-0.95674,-0.93745,-0.98149,-0.87626,-0.92185,-0.97587,-0.86243,-0.91603,-0.95992,-0.91316,-0.97659,-0.96339,-0.97215,-0.98929,-0.92571,-0.96527,-0.8526,-0.96715,-0.86617
123,5,Ps,16,-0.64454,-0.71406,-0.55753,-0.70237,-0.75038,-0.68855,-0.57025,-0.7411,-0.8928,-0.73233,-0.89312,-0.74525,-0.33141,-0.81086,-0.86063,-0.66473,-0.72496,-0.73718,-0.81123,-0.71583,-0.64454,-0.87509,-0.94598,-0.9453,-0.92946,-0.93827,-0.94379,-0.87784,-0.89329,-0.79438,-0.88966,-0.59011,-0.58157,-0.89642,-0.68136,-0.78414,-0.79944,-0.79623,-0.5444,-0.68814,-0.71447,-0.99658,-0.83571,-0.86686,-0.79505,-0.54081,-0.78051,-0.87835,-0.82199,-0.67817,-0.94932,-0.76719,-0.92379,-0.97256,-0.96698,-0.88939,-0.91991,-0.57644,-0.72041,-0.79139
124,5,Ps,17,-0.97674,-0.95394,-0.86466,-0.85495,-0.76721,-0.9431,-0.83183,-0.96364,-0.87645,-0.95837,-0.91952,-0.90612,-0.84485,-0.75318,-0.94166,-0.86991,-0.98509,-0.83449,-0.93583,-0.8193,-0.97674,-0.99784,-0.93008,-0.99441,-0.73353,-0.96329,-0.95332,-0.97797,-0.96116,-0.98671,-0.69178,-0.75776,-0.73056,-0.9042,-0.67733,-0.93134,-0.62386,0.28442,-0.74735,-0.47483,-0.98919,-0.98001,-0.96097,-0.83401,-0.78564,-0.86264,-0.99598,-0.95356,-0.96355,-0.95247,-0.98604,-0.82446,-0.90121,-0.90477,-0.76732,-0.65309,-0.82929,-0.84684,-0.90684,-0.8606
125,5,Ps,18,-0.76358,-0.86095,0.12478,-0.39451,-0.92041,-0.80802,-0.92164,-0.82912,-0.78129,-0.86182,-0.27542,-0.8662,-0.83377,-0.48948,-0.78948,-0.79449,-0.7997,-0.7823,-0.51967,-0.36393,-0.76358,-0.9625,-0.97342,-0.97072,-0.96253,-0.95545,-0.81819,-0.80515,-0.98272,-0.97291,-0.75465,-0.97841,-0.91517,-0.95683,-0.72905,-0.69315,-0.79357,-0.71586,-0.79914,-0.73828,-0.94758,-0.98999,-0.93005,-0.93866,-0.96002,-0.63905,-0.85745,-0.97022,1,0.16472,-0.62303,1,-0.78201,-0.72863,0.17239,0.41678,-0.80357,-0.47966,-0.24848,-0.83652
126,5,Ps,19,-0.987,-0.80129,-0.74481,-0.77862,-0.91783,-0.71113,-0.77232,-0.76013,-0.5818,-0.75867,-0.74999,-0.85674,-0.69101,-0.69099,-0.66548,-0.68725,-0.68647,-0.57704,-0.51292,-0.66213,-0.987,-0.98311,-0.97646,-0.93456,-0.94389,-0.94204,-0.95347,-0.90311,-0.89407,-0.91407,-0.9561,-0.72711,-0.74761,-0.78344,-0.77861,-0.80878,-0.50761,-0.71286,-0.57507,-0.69134,-0.99746,-0.99431,-0.91865,-0.94202,-0.74279,0.50821,-0.92329,-0.86637,-0.91567,-0.89862,-0.75653,0.20642,-0.060175,-0.82648,-0.63886,-0.56019,-0.77367,-0.51942,-0.67808,-0.85331
127,5,Ps,20,-0.92963,-0.88356,-0.70978,-0.63796,-0.57249,-0.66006,-0.59939,-0.63455,-0.52591,-0.67399,-0.31329,-0.42592,-0.53517,-0.46531,-0.69139,-0.81083,-0.62075,-0.41001,-0.50469,-0.46718,-0.92963,-0.98114,-0.86948,-0.82327,-0.89931,-0.87665,-0.84687,-0.93525,-0.92,-0.59627,-0.94283,-0.65907,-0.46825,-0.77882,-0.52106,-0.81922,-0.70933,-0.78067,-0.7433,-0.75895,-0.98005,-0.99401,-0.8662,-0.95309,-0.96329,-0.89565,-0.89875,-0.87461,-0.90944,-0.89823,-0.54314,-0.92253,-0.42974,-0.91708,-0.88787,-0.86411,-0.87431,-0.71353,-0.85839,-0.68089
128,5,Ps,21,-0.97671,-0.70367,-0.77885,-0.7804,-0.86084,-0.84242,-0.81991,-0.90182,-0.88749,-0.85456,-0.48425,-0.79928,-0.1304,-0.28328,-0.81855,-0.88839,-0.80073,-0.54646,-0.74291,-0.79774,-0.97671,0.34332,-0.34892,-0.57255,-0.082969,-0.057738,-0.58211,-0.37679,1,0.2572,1,1,-0.88563,0.70714,0.65572,0.61653,1,0.92118,0.91762,0.6508,-0.99814,-0.99552,-0.75077,-0.95088,-0.89819,-0.77737,-0.73077,-0.60459,-0.91807,-0.98448,-0.88262,-0.92614,-0.84961,0.15205,-0.86604,-0.78308,-0.87165,-0.82917,-0.78102,-0.54102
