number,classNumber,className,numberInClass,1 V,2 V,3 V,4 V,5 V,6 V,7 V,8 V,9 V,10 V,11 V,12 V,13 V,14 V,15 V,16 V,17 V,18 V,19 V,20 V,21 V,22 V,23 V,24 V,25 V,26 V,27 V,28 V,29 V,30 V,31 V,32 V,33 V,34 V,35 V,36 V,37 V,38 V,39 V,40 V,41 V,42 V,43 V,44 V,45 V,46 V,47 V,48 V,49 V,50 V,51 V,52 V,53 V,54 V,55 V,56 V,57 V,58 V,59 V,60 V
112,5,Ps,5,-0.96854,-0.92925,-0.93881,-0.72664,-0.91679,-0.92976,-0.98848,-0.71858,-0.8282,-0.83143,-0.56254,-0.74558,-0.90832,-0.7398,-0.78007,-0.65027,-0.65139,-0.59632,-0.63625,-0.81283,-0.96854,-0.99398,-0.98105,-0.040956,-0.95608,-0.97848,0.12616,0.031083,0.001031,-0.43302,-0.89501,-0.21688,-0.46219,-0.1633,-0.84166,-0.74769,-0.11218,-0.3562,-0.80049,0.19726,-0.97839,-0.98265,-0.95202,-0.97005,-0.99727,-0.90086,-0.92691,-0.87659,-0.98446,-0.97203,-0.9754,-0.5286,-0.93072,-0.85841,-0.11668,-0.92546,-0.56134,-0.21044,-0.74402,-0.3077
113,5,Ps,6,-0.92784,-0.67159,-0.97677,-0.83458,-0.979,-0.90827,-0.71508,-0.86726,-0.80353,-0.58792,-0.55401,-0.67626,-0.68716,-0.76692,-0.72183,-0.68366,-0.73561,-0.60801,-0.74869,-0.78673,-0.92784,-0.85949,-0.9218,-0.90564,-0.8774,-0.95465,-0.92057,-0.92112,-0.928,-0.95587,-0.67653,-0.94959,-0.94684,-0.92675,-0.9197,-0.93403,-0.90449,-0.92549,-0.80205,-0.83503,-0.94611,-0.63705,-0.93754,-0.95182,-0.90878,-0.94512,-0.91401,-0.81771,-0.90349,-0.99028,-0.97768,-0.74563,-0.89716,-0.96365,-0.64847,-0.86492,-0.6829,-0.31536,-0.24987,-0.83333
114,5,Ps,7,-0.63492,-0.30114,-0.85508,-0.43442,-0.51546,-0.55654,-0.55369,-0.45572,-0.76639,-0.38532,-0.63515,-0.81922,-0.48821,-0.78207,-0.5884,-0.77454,-0.50931,-0.43016,-0.3921,-0.57165,-0.63492,-0.65688,-0.90318,-0.83786,-0.93088,-0.91512,-0.87268,-0.71035,-0.8317,-0.46106,-0.65543,-0.82517,-0.32476,-0.73853,-0.77139,-0.18632,-0.51079,-0.56756,-0.6984,-0.40276,-0.0020081,-0.4152,-0.82563,-0.84985,-0.86661,-0.71302,-0.71498,-0.86708,-0.84094,-0.61735,-0.90817,-0.60467,-0.85481,-0.42398,-0.78698,-0.62379,-0.54754,-0.69132,-0.30456,-0.61543
115,5,Ps,8,-0.93467,-0.6936,-0.92469,-0.6787,-0.89474,-0.81918,-0.75099,-0.76946,-0.95259,-0.65351,-0.89614,-0.82259,-0.9849,-0.81241,-0.80337,-0.75234,-0.80806,-0.88929,-0.73431,-0.56467,-0.93467,-0.96529,-0.98875,-0.9814,-0.98314,-0.98493,-0.97254,-0.92409,-0.95647,-0.69081,-0.58923,-0.93004,-0.86644,-0.81166,-0.96403,-0.66495,-0.76642,-0.47389,-0.49647,-0.46856,-0.98457,-0.97784,-0.90825,-0.80885,-0.92157,-0.60001,-0.56969,-0.93474,-0.9474,-0.90925,-0.99123,-0.89191,-0.8818,-0.8436,-0.86608,-0.88297,-0.81331,-0.96607,-0.8367,-0.73424
116,5,Ps,9,-0.99671,-0.90944,-0.95365,-0.86989,-0.81374,-0.96908,-0.8295,-0.83358,-0.89247,-0.86902,-0.80596,-0.91624,-0.87378,-0.87673,-0.71877,-0.81785,-0.92398,-0.65573,-0.68883,-0.71006,-0.99671,-0.99413,-0.83088,-0.60213,-0.58266,-0.74319,-0.64736,-0.78623,-0.67237,-0.39483,-0.32977,-0.85395,-0.38528,-0.3033,-0.51926,-0.68276,-0.52085,-0.72789,-0.29659,0.38216,-0.99983,-0.9747,-0.91202,-0.93487,-0.99183,-0.67829,-0.76634,-0.89557,-0.94028,-0.90868,-0.98815,-0.87953,-0.99982,-0.77585,-0.95987,-0.89002,-0.83138,-0.77078,-0.79718,-0.8106
117,5,Ps,10,-0.95959,-0.94142,-0.97845,-0.93302,-0.98513,-0.93936,-0.87979,-0.78654,-0.821,-0.74276,-0.87155,-0.80053,-0.88509,-0.76125,-0.63833,-0.90095,-0.71021,-0.82228,-0.54676,-0.80128,-0.95959,-0.9873,-0.98606,-0.98778,-0.9849,-0.99633,-0.93951,-0.94385,-0.98091,-0.98753,-0.94123,-0.98558,-0.881,-0.97348,-0.82977,-0.74698,-0.59431,-0.77429,-0.81221,-0.8266,-0.99841,-0.99211,-0.94977,-0.96792,-0.96552,-0.96147,-0.87429,-0.7147,-0.61855,-0.77222,-0.98386,-0.88187,-0.92419,-0.30542,-0.8034,-0.79689,-0.77344,-0.75638,-0.47022,-0.62148
118,5,Ps,11,-0.94108,-0.88912,-0.93295,-0.9003,-0.7846,-0.87106,-0.87927,-0.83948,-0.92105,-0.82267,-0.81983,-0.95631,-0.92563,-0.77452,-0.80952,-0.90914,-0.97153,-0.72745,-0.85691,-0.90305,-0.94108,-0.81683,-0.92786,-0.91625,-0.90068,-0.76219,-0.72734,-0.7709,-0.69654,-0.7951,-0.39698,-0.71868,-0.73878,-0.40812,-0.66817,-0.47776,-0.38616,0.051193,0.62879,-0.4273,-0.99539,-0.98313,-0.92955,-0.93547,-0.69476,-0.39089,-0.84471,-0.96004,-0.89777,-0.89447,-0.98682,-0.9372,-0.92113,-0.92197,-0.87897,-0.55514,-0.59194,-0.74702,-0.85484,-0.72124
119,5,Ps,12,-0.64806,-0.60487,-0.8358,-0.8727,-0.87087,-0.80625,-0.8198,-0.7025,-0.83052,-0.72521,-0.32788,-0.5774,-0.78478,-0.72479,0.16552,-0.64892,-0.29225,-0.36862,0.19154,-0.45878,-0.64806,-0.86191,-0.93303,-0.94803,-0.92757,-0.96883,-0.94549,-0.93672,-0.93443,-0.67211,-0.96127,-0.86986,-0.50609,-0.40388,-0.79408,-0.82504,-0.73792,-0.69951,-0.39234,-0.14996,-0.15138,-0.52492,-0.68915,-0.9235,-0.92682,-0.53422,-0.87263,-0.93458,-0.82342,-0.82298,-0.94069,-0.66724,-0.97255,-0.71496,-0.58755,-0.76104,-0.82923,-0.77779,-0.43791,-0.74016
120,5,Ps,13,-0.98144,-0.93996,-0.96012,-0.97148,-0.93536,-0.84889,-0.8382,-0.64799,-0.95841,-0.7722,-0.82473,-0.75189,-0.8961,-0.93557,-0.72688,-0.92187,-0.83283,-0.33381,-0.87168,-0.79442,-0.98144,-0.99653,-0.99879,-0.99338,-0.73797,-0.83433,-0.93675,-0.99552,-0.9839,-0.99617,-0.87805,-0.90476,-0.85229,-0.95518,-0.89451,-0.83656,-0.19528,-0.7033,-0.61029,-0.68144,-0.99271,-0.98447,-0.98393,-0.97968,-0.73755,-0.94753,-0.94467,-0.89439,-0.977,-0.94967,-0.99542,-0.94823,-0.97125,-0.68534,-0.9467,-0.95695,-0.88587,-0.76661,-0.71051,-1
121,5,Ps,14,-0.99132,-0.93755,-0.89548,-0.77169,-0.86742,-0.91435,-0.8547,-0.91873,-0.87714,-0.74489,-0.61899,-0.85985,-0.88436,-0.79063,-0.70716,-0.83005,-0.78076,-0.83702,-0.89196,-0.70032,-0.99132,-0.97619,-0.9674,-0.96459,-0.98394,-0.98685,-0.86478,-0.71792,-0.90104,-0.87043,-0.84511,-0.75039,-0.83605,-0.45742,-0.84476,-0.47614,-0.46439,-0.49533,-0.56252,-0.38178,-0.99911,-0.99602,-0.99635,-0.94971,-0.90226,-0.82858,-0.87087,-0.95444,-0.95785,-0.96033,-0.97148,-0.9716,-0.97689,-0.61281,-0.59002,-0.84193,-0.85456,-0.91171,-0.74311,-0.76516
122,5,Ps,15,-0.99341,-0.98476,-0.97576,-0.86944,-0.86724,-0.91408,-0.85331,-0.71319,-0.89078,-0.83381,-0.10713,-0.80059,-0.87886,-0.86984,-0.76714,-0.76782,-0.77896,-0.68433,-0.69392,-0.72389,-0.99341,0.26477,-0.83397,-0.85326,-0.91981,-0.95426,-0.65288,-0.68566,-0.92134,-0.819,-0.93002,-0.74929,-0.77738,-0.82855,-0.82152,-0.78301,-0.71036,-0.57202,-0.52178,-0.47824,-0.99812,-0.99823,-0.94912,-0.98289,-0.83263,-0.98087,-0.87332,-0.93812,-0.97857,-0.98628,-0.99027,-0.99255,-0.99413,-0.98165,-0.93006,-0.85884,-0.95506,-0.97752,-0.96526,-0.92037
123,5,Ps,16,-0.72669,-0.68295,-0.7287,-0.60921,-0.53948,-0.76405,-0.50459,-0.57039,-0.61828,-0.75378,-0.14711,-0.69401,-0.59352,-0.7687,-0.52741,-0.87232,-0.72561,-0.59511,-0.80747,-0.80399,-0.72669,-0.94761,-0.94763,-0.92926,-0.9121,-0.90442,-0.9325,-0.87591,-0.79465,-0.89765,-0.79444,-0.70155,-0.79554,-0.53338,-0.63909,-0.73502,-0.60021,-0.20225,-0.56956,-0.56601,-0.95718,-0.92732,-0.85199,-0.9921,-0.80755,-0.87167,-0.91717,-0.84068,-0.8273,-0.99265,-0.89303,-0.96851,-0.93776,-0.99937,-0.83748,-0.84286,-0.91346,-0.91851,-0.91259,-0.74767
124,5,Ps,17,-0.9766,-0.97761,-0.92596,-0.83816,-0.78199,-0.84867,-0.9756,-0.86139,-0.93159,-0.73915,-0.73123,-0.83573,-0.76659,-0.88285,-0.61242,-0.77374,-0.75449,-0.58099,-0.83434,-0.6317,-0.9766,-0.99548,-0.91102,-0.99708,-0.72126,-0.99708,-0.97237,-0.76775,-0.98584,-0.81727,-0.65997,-0.70452,-0.5243,-0.59158,-0.72915,-0.21516,-0.33103,-0.33954,-0.40245,-0.14685,-0.99601,-0.99339,-0.87308,-0.94209,-0.84522,-0.81852,-0.9653,-0.9603,-0.87768,-0.89453,-0.98112,-0.86013,-0.95587,-0.7689,-0.82206,-0.99248,-0.67619,-0.90258,-0.70323,-0.41185
125,5,Ps,18,-0.88469,-0.8384,-0.84045,-0.89964,-0.98277,-0.93215,-0.93251,-0.90047,-0.82998,-0.82109,-0.46196,-0.45802,-0.76828,-0.41998,-0.64277,-0.77984,-0.7251,0.26217,-0.85777,-0.5606,-0.88469,-0.97813,-0.98822,-0.97581,-0.97175,-0.84254,-0.87393,-0.80479,-0.73246,-0.93671,-0.84511,-0.80839,-0.76365,-0.92145,-0.71561,-0.60645,-0.36393,-0.53418,-0.62726,-0.57774,-0.82724,-0.87337,-0.88902,-0.82201,-0.98976,-0.91902,-0.69342,-0.92563,-0.88336,-0.83865,-0.95182,-0.84477,-0.84402,-0.20303,-0.7425,-0.27265,0.034492,-0.63021,-0.79106,-0.71416
126,5,Ps,19,-0.99956,-0.87622,-0.86582,-0.69692,-0.78493,-0.8938,-0.67673,-0.9102,-0.86252,-0.72627,-0.74247,-0.69793,-0.86027,-0.83778,-0.77102,-0.59693,-0.8086,-0.62851,-0.75071,-0.74959,-0.99956,-0.98933,-0.98513,-0.9547,-0.93156,-0.94927,-0.92992,-0.93009,-0.12805,-0.94475,-0.91745,-0.80551,-0.685,0.024101,-0.8075,-0.23803,-0.77744,-0.27943,-0.51034,0.10422,-0.99897,-0.96554,-0.79712,-0.62852,-0.96974,-0.87372,-0.93994,-0.94849,-0.82193,-0.84132,-0.8389,-0.85637,-0.38999,0.92775,-0.037298,-0.81245,0.53473,0.014705,-0.50491,-0.5513
127,5,Ps,20,-0.42724,-0.50366,-0.42312,-0.36853,-0.77282,-0.72289,-0.75696,-0.72551,-0.48918,-0.86028,-0.50153,-0.70314,-0.83287,-0.79916,-0.30571,-0.7258,-0.80077,-0.54526,-0.64652,-0.44078,-0.42724,-0.82121,-0.89857,-0.81419,-0.92686,-0.78554,-0.93629,-0.78078,-0.89306,-0.41602,-0.72067,-0.55863,-0.85407,-0.78759,-0.72136,-0.6034,-0.7413,-0.80903,-0.50434,-0.58557,-0.76177,-0.90604,-0.85649,-0.95709,-0.97003,-0.4884,-0.91899,-0.84326,-0.84837,-0.82684,-0.93021,-0.83638,-0.90128,-0.59897,-0.6472,-0.69874,0.47358,0.077047,-0.47418,-0.63413
128,5,Ps,21,-0.8193,-0.93195,-0.90619,-0.54994,-0.83842,-0.74674,-0.80835,-0.23623,-1,0.23947,-0.75766,0.33787,-0.88084,-0.14215,0.062515,-0.077945,-0.0035344,-0.57112,-0.031354,-0.69638,-0.8193,0.25312,-0.56644,-0.97917,-0.99043,-0.069049,0.34413,1,0.93265,-0.11015,0.89964,0.030928,0.0039783,0.82957,0.15011,1,0.54073,-0.65558,0.42534,0.9719,-0.98922,-0.98847,-0.95725,-0.91715,-0.97735,-0.9378,-0.95335,-0.96151,-0.9786,-0.96337,-0.99209,-0.98525,-0.95029,-0.93875,-0.9887,-0.888,-0.81291,-0.88431,-0.94313,-0.4936
